epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
50,38,0.09060,0.09060,0.80273,0.06546,0.30112,321,328
50,39,0.11648,0.11648,0.81055,0.12304,0.53291,301,308
50,40,0.11769,0.11769,0.81543,0.33890,0.87554,322,329
50,41,0.10546,0.10546,0.81738,0.14217,0.58130,278,285
50,42,0.11042,0.11042,0.81396,0.16670,0.31412,299,306
50,43,0.12078,0.12078,0.82910,0.04577,0.26392,303,310
50,44,0.12990,0.12990,0.82812,0.28765,0.69809,317,324
51,0,0.13348,0.13348,0.82764,0.19907,0.60353,325,1324
51,1,0.11282,0.11282,0.81348,0.10838,0.46862,288,295
51,2,0.10361,0.10361,0.80371,0.09792,0.39931,297,304
51,3,0.11095,0.11095,0.78809,0.07473,0.35030,301,308
51,4,0.10085,0.10085,0.79053,0.13805,0.65247,316,323
51,5,0.11281,0.11281,0.81787,0.09676,0.31828,279,287
51,6,0.13841,0.13841,0.81641,0.35282,0.62953,286,293
51,7,0.11438,0.11438,0.81396,0.10667,0.46364,296,303
51,8,0.10816,0.10816,0.82910,0.09383,0.29151,325,332
51,9,0.11316,0.11316,0.82080,0.23919,0.70968,289,296
51,10,0.12189,0.12189,0.82080,0.28263,0.56933,325,331
51,11,0.11092,0.11092,0.82471,0.07134,0.27735,302,309
51,12,0.11970,0.11970,0.80859,0.12191,0.27532,294,301
51,13,0.11433,0.11433,0.81006,0.05340,0.23505,297,304
51,14,0.13382,0.13382,0.81006,0.04435,0.29630,291,298
51,15,0.10413,0.10413,0.82568,0.12028,0.29819,279,286
51,16,0.15634,0.15634,0.82959,0.23112,0.84295,304,311
51,17,0.09799,0.09799,0.82959,0.11097,0.49603,294,301
51,18,0.09949,0.09949,0.79785,0.11057,0.38125,298,305
51,19,0.12770,0.12770,0.81689,0.13973,0.28387,328,335
51,20,0.10678,0.10678,0.82080,0.11499,0.36901,304,311
51,21,0.12108,0.12108,0.81592,0.13333,0.57640,293,300
51,22,0.13185,0.13185,0.80908,0.06595,0.22362,301,308
51,23,0.11301,0.11301,0.81592,0.04831,0.34907,281,287
51,24,0.11440,0.11440,0.80518,0.09943,0.33274,298,305
51,25,0.11250,0.11250,0.80811,0.07964,0.31062,324,331
51,26,0.10307,0.10307,0.80859,0.07471,0.39603,283,290
51,27,0.11304,0.11304,0.83936,0.11587,0.25176,320,327
51,28,0.11137,0.11137,0.81152,0.27107,0.33745,305,312
51,29,0.10353,0.10353,0.80322,0.06171,0.22471,276,282
51,30,0.13877,0.13877,0.82031,0.07819,0.43106,292,299
51,31,0.10944,0.10944,0.80713,0.10232,0.34257,307,314
51,32,0.10659,0.10659,0.79932,0.17386,0.44855,289,296
51,33,0.12661,0.12661,0.81006,0.08089,0.26063,301,308
51,34,0.12184,0.12184,0.82959,0.24912,0.31751,298,305
51,35,0.09029,0.09029,0.81299,0.27750,0.77083,310,316
51,36,0.10868,0.10868,0.81104,0.11765,0.51994,296,302
51,37,0.12418,0.12418,0.82373,0.21956,0.59584,296,303
51,38,0.10899,0.10899,0.80322,0.06441,0.19473,333,340
51,39,0.12196,0.12196,0.83447,0.37475,0.61921,308,315
51,40,0.11918,0.11918,0.80078,0.25749,0.63667,337,344
51,41,0.11726,0.11726,0.80908,0.05694,0.27468,283,290
51,42,0.11175,0.11175,0.80322,0.23923,0.38715,289,296
51,43,0.11522,0.11522,0.80176,0.16577,0.31340,306,313
51,44,0.11272,0.11272,0.79883,0.06283,0.33056,308,315
52,0,0.10217,0.10217,0.81787,0.06059,0.26279,311,1122
52,1,0.11241,0.11241,0.81348,0.11379,0.48584,301,308
52,2,0.09397,0.09397,0.80908,0.05952,0.28815,303,310
52,3,0.09688,0.09688,0.81494,0.09080,0.40149,280,287
52,4,0.10479,0.10479,0.80029,0.07035,0.27747,291,298
52,5,0.10537,0.10537,0.80811,0.14002,0.29661,284,291
52,6,0.11334,0.11334,0.82373,0.07870,0.18576,306,313
52,7,0.11667,0.11667,0.82373,0.06073,0.24345,287,294
52,8,0.10385,0.10385,0.82178,0.17691,0.32929,326,333
52,9,0.10000,0.10000,0.81201,0.23761,0.28674,306,313
52,10,0.11439,0.11439,0.79688,0.03419,0.19706,295,302
52,11,0.14604,0.14604,0.84033,0.12458,0.17163,322,329
52,12,0.12033,0.12033,0.81250,0.59627,0.51865,301,308
52,13,0.10954,0.10954,0.83154,0.19537,0.33089,309,316
52,14,0.09573,0.09573,0.83252,0.07595,0.24819,326,333
52,15,0.10716,0.10716,0.82617,0.09620,0.33509,295,302
52,16,0.10887,0.10887,0.81250,0.14439,0.45430,285,292
52,17,0.13472,0.13472,0.80420,0.25210,0.46989,296,303
52,18,0.10744,0.10744,0.80176,0.08216,0.29181,315,322
52,19,0.11018,0.11018,0.80469,0.09186,0.44552,297,304
52,20,0.11769,0.11769,0.77295,0.11885,0.54048,294,301
52,21,0.10346,0.10346,0.79932,0.07564,0.30095,300,307
52,22,0.10674,0.10674,0.78613,0.09075,0.39980,288,295
52,23,0.10684,0.10684,0.81152,0.06174,0.21792,291,298
52,24,0.09794,0.09794,0.79980,0.07175,0.37384,308,315
52,25,0.11876,0.11876,0.82471,0.06633,0.37569,280,287
52,26,0.10304,0.10304,0.77441,0.04344,0.24065,291,298
52,27,0.10157,0.10157,0.80322,0.06819,0.28797,311,318
52,28,0.10629,0.10629,0.80371,0.10210,0.39388,292,299
52,29,0.11575,0.11575,0.79541,0.04031,0.22133,315,321
52,30,0.11599,0.11599,0.80908,0.14221,0.35616,261,268
52,31,0.09903,0.09903,0.79688,0.12120,0.20070,288,295
52,32,0.11014,0.11014,0.80713,0.05934,0.26693,285,291
52,33,0.12154,0.12154,0.79102,0.03458,0.19172,294,301
52,34,0.10939,0.10939,0.79248,0.07391,0.33548,294,301
52,35,0.10875,0.10875,0.82227,0.28628,0.37888,294,300
52,36,0.10740,0.10740,0.80908,0.06936,0.32668,312,318
52,37,0.10654,0.10654,0.79199,0.10484,0.40261,271,278
52,38,0.13096,0.13096,0.80029,0.15704,0.33853,309,316
52,39,0.11219,0.11219,0.80811,0.11620,0.27582,306,313
52,40,0.11343,0.11343,0.82910,0.11263,0.29641,309,316
52,41,0.12206,0.12206,0.82471,0.19774,0.41072,288,295
52,42,0.13826,0.13826,0.83496,0.07024,0.34741,284,291
52,43,0.14392,0.14392,0.83398,0.17946,0.58648,274,281
52,44,0.10830,0.10830,0.80811,0.24089,0.42568,318,325
53,0,0.11752,0.11752,0.80273,0.34356,0.59084,301,1141
53,1,0.12626,0.12626,0.81934,0.13436,0.32767,333,343
53,2,0.11225,0.11225,0.80225,0.06396,0.23887,306,313
53,3,0.13988,0.13988,0.79932,0.12234,0.47874,301,308
53,4,0.11497,0.11497,0.78760,0.16211,0.55866,285,292
53,5,0.13947,0.13947,0.82568,0.33539,0.69612,274,281
53,6,0.11410,0.11410,0.79346,0.05329,0.19224,311,318
53,7,0.09364,0.09364,0.81348,0.13326,0.24153,296,303
53,8,0.11472,0.11472,0.82812,0.32472,0.41963,312,319
53,9,0.12568,0.12568,0.82031,0.36310,0.60337,271,277
53,10,0.12413,0.12413,0.79980,0.08118,0.38662,299,306
53,11,0.11066,0.11066,0.81396,0.02741,0.18668,307,314
53,12,0.12115,0.12115,0.81592,0.22742,0.56340,279,286
53,13,0.11835,0.11835,0.81006,0.12459,0.24748,312,320
53,14,0.12857,0.12857,0.82910,0.17443,0.36372,311,318
53,15,0.11226,0.11226,0.79590,0.10949,0.39335,288,295
53,16,0.12587,0.12587,0.82666,0.14184,0.22886,285,292
53,17,0.10380,0.10380,0.82275,0.05452,0.25603,280,287
53,18,0.14513,0.14513,0.81348,0.20803,0.58239,262,269
53,19,0.12291,0.12291,0.80908,0.30075,0.70700,315,322
53,20,0.10278,0.10278,0.81250,0.10410,0.42568,278,285
53,21,0.12542,0.12542,0.83057,0.21444,0.31101,321,328
53,22,0.11961,0.11961,0.80322,0.10857,0.32812,312,319
53,23,0.11709,0.11709,0.81738,0.25515,0.39836,287,294
53,24,0.08423,0.08423,0.80615,0.06986,0.29839,336,343
53,25,0.12846,0.12846,0.81738,0.15197,0.32812,292,299
53,26,0.12443,0.12443,0.77930,0.11905,0.46928,312,319
53,27,0.13161,0.13161,0.82178,0.11897,0.20843,296,303
53,28,0.13181,0.13181,0.82129,0.48840,0.70639,269,276
53,29,0.11758,0.11758,0.82227,0.24284,0.36076,324,331
53,30,0.10687,0.10687,0.80566,0.17786,0.54520,312,319
53,31,0.10765,0.10765,0.80713,0.05496,0.28189,320,327
53,32,0.11037,0.11037,0.80029,0.07139,0.34327,294,301
53,33,0.11221,0.11221,0.79541,0.11906,0.47919,308,315
53,34,0.11818,0.11818,0.81445,0.16892,0.43841,291,298
53,35,0.11438,0.11438,0.81592,0.10174,0.38717,306,313
53,36,0.11500,0.11500,0.81055,0.03340,0.19541,281,288
53,37,0.11100,0.11100,0.79004,0.08588,0.26748,308,315
53,38,0.11331,0.11331,0.80615,0.26884,0.28741,292,299
53,39,0.11586,0.11586,0.80518,0.12423,0.55065,299,306
53,40,0.11489,0.11489,0.81494,0.14189,0.31933,290,296
53,41,0.09629,0.09629,0.79785,0.06289,0.36568,324,331
53,42,0.11655,0.11655,0.78271,0.03560,0.32350,309,316
53,43,0.10041,0.10041,0.80029,0.11574,0.37863,318,325
53,44,0.09458,0.09458,0.80664,0.06149,0.24820,301,308
54,0,0.11350,0.11350,0.82471,0.05456,0.27938,313,1291
54,1,0.10944,0.10944,0.82764,0.16544,0.31333,289,296
54,2,0.12982,0.12982,0.80957,0.04986,0.25838,307,314
54,3,0.12556,0.12556,0.81934,0.07763,0.35465,287,294
54,4,0.09810,0.09810,0.82520,0.25572,0.42905,310,317
54,5,0.11548,0.11548,0.81836,0.06879,0.24747,281,287
54,6,0.11763,0.11763,0.80371,0.08406,0.30119,298,304
54,7,0.12060,0.12060,0.80469,0.05196,0.26720,338,346
54,8,0.12908,0.12908,0.81836,0.12121,0.33709,306,313
54,9,0.11245,0.11245,0.80566,0.21673,0.41882,309,316
54,10,0.12212,0.12212,0.81250,0.11831,0.31414,280,288
54,11,0.09706,0.09706,0.80615,0.13800,0.49567,321,328
54,12,0.10330,0.10330,0.81152,0.10759,0.41921,306,313
54,13,0.11492,0.11492,0.80078,0.03652,0.24146,318,325
54,14,0.10196,0.10196,0.84033,0.16443,0.30009,308,315
54,15,0.12136,0.12136,0.82227,0.07774,0.23152,289,296
54,16,0.10583,0.10583,0.83447,0.05094,0.17299,319,326
54,17,0.10980,0.10980,0.82471,0.07088,0.37150,308,315
54,18,0.10054,0.10054,0.80908,0.12685,0.45846,278,285
54,19,0.10283,0.10283,0.79980,0.06447,0.24473,314,320
54,20,0.14098,0.14098,0.80078,0.05422,0.30653,298,305
54,21,0.09338,0.09338,0.80908,0.04700,0.25824,318,325
54,22,0.08860,0.08860,0.80273,0.11842,0.37947,305,312
54,23,0.13229,0.13229,0.79883,0.06810,0.30112,266,272
54,24,0.11597,0.11597,0.80518,0.13833,0.22808,318,325
54,25,0.10285,0.10285,0.82275,0.05894,0.29342,290,297
54,26,0.09393,0.09393,0.81885,0.10693,0.39705,322,329
54,27,0.11345,0.11345,0.79736,0.05046,0.25164,304,310
54,28,0.10348,0.10348,0.79785,0.05885,0.28251,308,315
54,29,0.10861,0.10861,0.81982,0.06726,0.29180,283,289
54,30,0.11801,0.11801,0.78271,0.05754,0.25138,287,294
54,31,0.10876,0.10876,0.83154,0.19313,0.26253,310,317
54,32,0.13104,0.13104,0.79785,0.19225,0.41069,283,289
54,33,0.09333,0.09333,0.78271,0.04554,0.28088,306,312
54,34,0.12019,0.12019,0.81885,0.10838,0.37896,297,304
54,35,0.09660,0.09660,0.79688,0.08664,0.27134,314,321
54,36,0.12069,0.12069,0.80859,0.09310,0.31317,312,319
54,37,0.11215,0.11215,0.79443,0.06371,0.35807,270,277
54,38,0.12204,0.12204,0.80566,0.07394,0.23876,329,335
54,39,0.11295,0.11295,0.79883,0.04861,0.24327,321,327
54,40,0.11001,0.11001,0.83936,0.07242,0.17906,269,276
54,41,0.11277,0.11277,0.79346,0.11695,0.31492,279,286
54,42,0.09995,0.09995,0.82227,0.10003,0.20691,312,319
54,43,0.11344,0.11344,0.83447,0.07908,0.27378,301,308
54,44,0.11793,0.11793,0.83203,0.11889,0.34257,299,306
55,0,0.11300,0.11300,0.81152,0.19854,0.50140,316,1213
55,1,0.11139,0.11139,0.83301,0.05873,0.19730,289,296
55,2,0.11642,0.11642,0.82666,0.04175,0.26461,286,293
55,3,0.11252,0.11252,0.83154,0.14076,0.26011,271,278
55,4,0.10366,0.10366,0.80811,0.07097,0.22057,312,319
55,5,0.09626,0.09626,0.80078,0.09218,0.22528,318,325
55,6,0.11447,0.11447,0.79980,0.27917,0.82998,302,309
55,7,0.12145,0.12145,0.81836,0.05692,0.29189,298,305
55,8,0.12733,0.12733,0.78809,0.05493,0.22168,301,308
55,9,0.10201,0.10201,0.80908,0.26725,0.41350,296,303
55,10,0.12746,0.12746,0.80469,0.48771,0.54254,294,301
55,11,0.09935,0.09935,0.82227,0.21649,0.46543,298,305
55,12,0.11330,0.11330,0.83398,0.17403,0.37779,297,304
55,13,0.09971,0.09971,0.78955,0.11763,0.37998,302,309
55,14,0.12336,0.12336,0.80029,0.12584,0.47616,298,305
55,15,0.11988,0.11988,0.81982,0.24915,0.69736,296,303
55,16,0.10485,0.10485,0.81738,0.13024,0.38362,290,297
55,17,0.12162,0.12162,0.81494,0.06784,0.36920,307,314
55,18,0.09487,0.09487,0.79980,0.04493,0.25412,296,304
55,19,0.10136,0.10136,0.79590,0.11217,0.47763,312,319
55,20,0.11274,0.11274,0.83936,0.08735,0.39994,298,305
55,21,0.13279,0.13279,0.81592,0.04389,0.32635,299,306
55,22,0.09611,0.09611,0.78564,0.06226,0.32278,276,283
55,23,0.10375,0.10375,0.81055,0.06942,0.25610,309,316
55,24,0.11824,0.11824,0.80859,0.04481,0.24988,283,290
55,25,0.10868,0.10868,0.81152,0.10085,0.32266,291,298
55,26,0.14439,0.14439,0.80811,0.07662,0.24112,300,307
55,27,0.09538,0.09538,0.81348,0.03615,0.19225,324,330
55,28,0.10942,0.10942,0.79150,0.13272,0.47612,294,301
55,29,0.11538,0.11538,0.81104,0.09429,0.26334,297,304
55,30,0.10566,0.10566,0.81738,0.07537,0.32235,277,284
55,31,0.10823,0.10823,0.82422,0.03836,0.23004,298,305
55,32,0.13542,0.13542,0.84082,0.04919,0.26086,306,313
55,33,0.08905,0.08905,0.83691,0.08298,0.34740,318,324
55,34,0.09535,0.09535,0.80859,0.10211,0.45830,310,317
55,35,0.12362,0.12362,0.81689,0.06075,0.23223,298,305
55,36,0.10129,0.10129,0.80029,0.10718,0.26774,296,303
55,37,0.10941,0.10941,0.83496,0.08459,0.40940,286,293
55,38,0.10574,0.10574,0.79443,0.12034,0.33404,293,300
55,39,0.13011,0.13011,0.80420,0.03463,0.25716,290,296
55,40,0.12407,0.12407,0.86230,0.04630,0.26642,312,319
55,41,0.10992,0.10992,0.78906,0.04986,0.26998,320,327
55,42,0.11026,0.11026,0.79004,0.24038,0.62369,305,312
55,43,0.11861,0.11861,0.83057,0.12173,0.38443,309,315
55,44,0.13030,0.13030,0.83057,0.10449,0.25049,282,289
56,0,0.10722,0.10722,0.80908,0.25388,0.51083,336,1214
56,1,0.09777,0.09777,0.85352,0.31621,0.48759,277,284
56,2,0.11254,0.11254,0.79932,0.11104,0.32588,311,318
56,3,0.11765,0.11765,0.82129,0.13306,0.29118,313,320
56,4,0.12368,0.12368,0.82959,0.04379,0.28023,323,329
56,5,0.10483,0.10483,0.78857,0.16434,0.38473,326,333
56,6,0.11156,0.11156,0.78125,0.22354,0.43513,283,289
56,7,0.12079,0.12079,0.79736,0.11958,0.27921,272,279
56,8,0.11263,0.11263,0.81641,0.21115,0.36465,300,307
56,9,0.09886,0.09886,0.80664,0.08802,0.25990,307,314
56,10,0.10424,0.10424,0.79834,0.12862,0.30733,299,306
56,11,0.09157,0.09157,0.81250,0.22468,0.37847,294,301
56,12,0.12612,0.12612,0.81055,0.35323,0.50984,292,299
56,13,0.12268,0.12268,0.80127,0.19438,0.28664,314,321
56,14,0.12219,0.12219,0.80811,0.10203,0.33676,333,340
56,15,0.10194,0.10194,0.80420,0.19262,0.42559,307,314
56,16,0.10722,0.10722,0.80713,0.17589,0.38743,282,289
56,17,0.10853,0.10853,0.79541,0.09077,0.39059,300,307
56,18,0.11333,0.11333,0.78760,0.11048,0.32420,282,289
56,19,0.10236,0.10236,0.79443,0.04078,0.22548,304,311
56,20,0.09470,0.09470,0.81787,0.04920,0.22758,283,291
56,21,0.09771,0.09771,0.80078,0.04442,0.31465,301,308
56,22,0.10794,0.10794,0.81152,0.15782,0.28004,295,302
56,23,0.12578,0.12578,0.81006,0.13349,0.20262,290,297
56,24,0.11002,0.11002,0.81055,0.08109,0.31446,312,319
56,25,0.11505,0.11505,0.81787,0.12408,0.48079,299,306
56,26,0.10173,0.10173,0.81250,0.12814,0.32589,287,294
56,27,0.10160,0.10160,0.81787,0.08264,0.26087,284,291
56,28,0.10835,0.10835,0.81104,0.03994,0.20922,290,297
56,29,0.11517,0.11517,0.81299,0.29144,0.66144,307,314
56,30,0.10857,0.10857,0.83154,0.14068,0.38528,291,298
56,31,0.10682,0.10682,0.82275,0.05746,0.32252,296,302
56,32,0.13361,0.13361,0.80859,0.10572,0.24772,306,313
56,33,0.11464,0.11464,0.81689,0.20941,0.40094,297,304
56,34,0.13308,0.13308,0.81152,0.05643,0.23214,278,285
56,35,0.12460,0.12460,0.81641,0.20139,0.43681,297,304
56,36,0.10082,0.10082,0.80615,0.17416,0.58644,311,318
56,37,0.12367,0.12367,0.83447,0.17153,0.36947,304,311
56,38,0.13528,0.13528,0.81934,0.11726,0.29099,307,314
56,39,0.11207,0.11207,0.81592,0.14832,0.50131,271,278
56,40,0.13042,0.13042,0.81689,0.07770,0.26279,272,279
56,41,0.10737,0.10737,0.79590,0.04379,0.22353,292,298
56,42,0.12150,0.12150,0.80029,0.08676,0.32072,307,314
56,43,0.11393,0.11393,0.81494,0.06682,0.23114,324,331
56,44,0.13571,0.13571,0.81836,0.07783,0.31667,293,300
57,0,0.11261,0.11261,0.81104,0.10657,0.42603,320,1131
57,1,0.11878,0.11878,0.79199,0.08244,0.24433,294,301
57,2,0.13279,0.13279,0.83838,0.06164,0.24062,298,305
57,3,0.12110,0.12110,0.82422,0.03078,0.22653,299,307
57,4,0.12350,0.12350,0.82812,0.04925,0.21636,307,314
57,5,0.10102,0.10102,0.80078,0.04722,0.20586,304,311
57,6,0.10533,0.10533,0.81885,0.08042,0.31098,314,321
57,7,0.11141,0.11141,0.79932,0.09142,0.24108,308,315
57,8,0.13051,0.13051,0.81836,0.06257,0.29749,302,309
57,9,0.11428,0.11428,0.82568,0.09809,0.31474,316,323
57,10,0.10102,0.10102,0.79834,0.05905,0.32183,293,301
57,11,0.11525,0.11525,0.80469,0.05360,0.17853,311,318
57,12,0.10718,0.10718,0.82764,0.33909,0.61235,301,308
57,13,0.11388,0.11388,0.80664,0.15128,0.65354,290,297
57,14,0.11226,0.11226,0.80078,0.06526,0.20654,300,307
57,15,0.10299,0.10299,0.81641,0.12907,0.25243,309,317
57,16,0.11444,0.11444,0.82227,0.05207,0.26377,273,280
57,17,0.13067,0.13067,0.83252,0.08028,0.37749,286,293
57,18,0.12015,0.12015,0.80273,0.08263,0.34929,303,310
57,19,0.13073,0.13073,0.83301,0.12063,0.40570,271,278
57,20,0.11543,0.11543,0.81494,0.19902,0.43060,304,311
57,21,0.10666,0.10666,0.83545,0.08809,0.30109,277,284
57,22,0.12073,0.12073,0.80322,0.06049,0.17312,292,298
57,23,0.11883,0.11883,0.80371,0.09968,0.45540,311,318
57,24,0.12501,0.12501,0.79785,0.10132,0.34083,288,295
57,25,0.11025,0.11025,0.79590,0.15956,0.78884,300,307
57,26,0.12323,0.12323,0.80469,0.06830,0.31512,298,305
57,27,0.11663,0.11663,0.82520,0.06540,0.36802,270,277
57,28,0.11034,0.11034,0.80371,0.17622,0.63737,300,307
57,29,0.12859,0.12859,0.81445,0.04846,0.23287,296,303
57,30,0.12391,0.12391,0.80811,0.09595,0.32077,286,292
57,31,0.12611,0.12611,0.78027,0.04578,0.22961,283,290
57,32,0.10101,0.10101,0.81006,0.08174,0.24597,300,307
57,33,0.10280,0.10280,0.80225,0.06723,0.31358,294,301
57,34,0.10835,0.10835,0.82764,0.07903,0.29551,303,310
57,35,0.11689,0.11689,0.83447,0.19502,0.33083,309,316
57,36,0.11222,0.11222,0.79639,0.06136,0.27977,305,312
57,37,0.12389,0.12389,0.82373,0.21852,0.32844,312,319
57,38,0.10940,0.10940,0.83594,0.04171,0.26488,295,302
57,39,0.10544,0.10544,0.84229,0.20601,0.31432,311,318
57,40,0.10342,0.10342,0.81348,0.10558,0.40173,318,325
57,41,0.10420,0.10420,0.79932,0.23340,0.49755,316,323
57,42,0.12864,0.12864,0.82471,0.13784,0.33001,308,315
57,43,0.10424,0.10424,0.82666,0.03994,0.22135,309,316
57,44,0.11070,0.11070,0.83887,0.10533,0.36564,289,296
58,0,0.13233,0.13233,0.82617,0.04753,0.29483,298,1343
58,1,0.11596,0.11596,0.81885,0.07434,0.30715,284,291
58,2,0.13134,0.13134,0.82666,0.10133,0.26482,309,316
58,3,0.09666,0.09666,0.80566,0.07812,0.24329,296,303
58,4,0.09655,0.09655,0.82422,0.06078,0.25007,313,320
58,5,0.09638,0.09638,0.78711,0.07592,0.29743,326,333
58,6,0.11679,0.11679,0.81641,0.14600,0.22466,322,329
58,7,0.11601,0.11601,0.80273,0.04804,0.27741,318,325
58,8,0.10571,0.10571,0.77490,0.05278,0.28439,294,301
58,9,0.12273,0.12273,0.81982,0.09508,0.23326,312,319
58,10,0.09337,0.09337,0.79541,0.05319,0.29460,311,318
58,11,0.11245,0.11245,0.81250,0.04111,0.23531,304,311
58,12,0.09307,0.09307,0.81836,0.13449,0.32001,295,302
58,13,0.12343,0.12343,0.83154,0.06887,0.24332,295,302
58,14,0.11030,0.11030,0.81104,0.09151,0.26947,304,311
58,15,0.12051,0.12051,0.82178,0.09484,0.22175,291,299
58,16,0.10935,0.10935,0.82275,0.04478,0.28652,304,311
58,17,0.09365,0.09365,0.82617,0.12296,0.30912,292,298
58,18,0.10771,0.10771,0.81543,0.06476,0.19696,299,306
58,19,0.11515,0.11515,0.82275,0.09545,0.28121,307,314
58,20,0.07627,0.07627,0.83057,0.04132,0.24888,285,292
58,21,0.11229,0.11229,0.79297,0.07126,0.21912,320,327
58,22,0.10784,0.10784,0.83594,0.20155,0.28317,299,306
58,23,0.10873,0.10873,0.83594,0.02628,0.21856,316,323
58,24,0.13182,0.13182,0.82520,0.13870,0.38825,303,310
58,25,0.11009,0.11009,0.80225,0.04008,0.17319,317,323
58,26,0.10534,0.10534,0.81641,0.23143,0.37462,313,320
58,27,0.09892,0.09892,0.82227,0.17945,0.35347,320,327
58,28,0.10803,0.10803,0.79883,0.12608,0.34907,306,313
58,29,0.11014,0.11014,0.79980,0.05344,0.17998,301,308
58,30,0.11514,0.11514,0.82666,0.07184,0.18085,280,287
58,31,0.11703,0.11703,0.83350,0.06947,0.34457,281,287
58,32,0.10777,0.10777,0.79932,0.06669,0.27237,290,297
58,33,0.09495,0.09495,0.79932,0.07855,0.24275,321,328
58,34,0.10566,0.10566,0.81885,0.15618,0.37241,326,333
58,35,0.12380,0.12380,0.80029,0.15340,0.29762,308,315
58,36,0.11195,0.11195,0.79980,0.04819,0.23687,305,311
58,37,0.10584,0.10584,0.81250,0.07040,0.19428,285,292
58,38,0.12766,0.12766,0.82764,0.22246,0.39090,304,311
58,39,0.10580,0.10580,0.82373,0.05285,0.25320,296,303
58,40,0.10110,0.10110,0.82568,0.10425,0.26813,286,293
58,41,0.09816,0.09816,0.80957,0.05910,0.30305,302,309
58,42,0.12174,0.12174,0.80322,0.03859,0.23212,316,323
58,43,0.13606,0.13606,0.82812,0.18929,0.50697,285,291
58,44,0.11473,0.11473,0.80713,0.10101,0.20641,286,293
59,0,0.13515,0.13515,0.80859,0.10559,0.38682,337,1072
59,1,0.11920,0.11920,0.82520,0.14490,0.58994,289,296
59,2,0.10949,0.10949,0.79980,0.09313,0.33207,283,290
59,3,0.11695,0.11695,0.80469,0.06777,0.27078,310,317
59,4,0.10847,0.10847,0.80615,0.22721,0.63653,294,302
59,5,0.10913,0.10913,0.81787,0.21822,0.32281,314,321
59,6,0.12042,0.12042,0.81494,0.17070,0.51098,275,282
59,7,0.09933,0.09933,0.80957,0.09152,0.45197,287,294
59,8,0.12413,0.12413,0.80859,0.23426,0.46723,293,300
59,9,0.10113,0.10113,0.79736,0.07793,0.29632,296,303
59,10,0.11917,0.11917,0.80566,0.04765,0.21116,297,304
59,11,0.13160,0.13160,0.81104,0.31940,0.65595,297,304
59,12,0.12806,0.12806,0.81299,0.13754,0.42371,334,341
59,13,0.12065,0.12065,0.84375,0.16222,0.34544,319,325
59,14,0.08204,0.08204,0.80029,0.08003,0.36539,328,335
59,15,0.11956,0.11956,0.84521,0.36114,0.47789,283,290
59,16,0.11086,0.11086,0.81934,0.18860,0.42641,282,289
59,17,0.09784,0.09784,0.85889,0.15048,0.39804,329,335
59,18,0.11655,0.11655,0.79248,0.11589,0.22834,296,303
59,19,0.10987,0.10987,0.79395,0.11660,0.23857,287,294
59,20,0.12572,0.12572,0.80811,0.07964,0.25301,314,321
59,21,0.12138,0.12138,0.83740,0.04167,0.25644,312,319
59,22,0.09871,0.09871,0.80762,0.25867,0.40379,290,297
59,23,0.10604,0.10604,0.81982,0.08284,0.36650,314,321
59,24,0.09499,0.09499,0.79980,0.14899,0.32573,296,302
59,25,0.10582,0.10582,0.81396,0.02926,0.22293,309,316
59,26,0.10427,0.10427,0.79248,0.04990,0.25425,319,326
59,27,0.12873,0.12873,0.81152,0.09937,0.32602,293,300
59,28,0.12492,0.12492,0.81201,0.04188,0.21827,297,304
59,29,0.11862,0.11862,0.79932,0.10218,0.26288,296,303
59,30,0.10360,0.10360,0.81592,0.07370,0.30983,273,280
59,31,0.11447,0.11447,0.81934,0.13667,0.22487,292,299
59,32,0.08466,0.08466,0.82373,0.03509,0.19619,319,325
59,33,0.12867,0.12867,0.80078,0.06486,0.39813,287,294
59,34,0.10234,0.10234,0.79883,0.07221,0.35868,305,312
59,35,0.10531,0.10531,0.79443,0.29375,0.62663,280,287
59,36,0.11677,0.11677,0.79492,0.06537,0.24371,312,319
59,37,0.10102,0.10102,0.83691,0.16198,0.42572,313,320
59,38,0.13804,0.13804,0.77490,0.12466,0.25674,286,293
59,39,0.11724,0.11724,0.81836,0.29085,0.32189,295,302
59,40,0.11313,0.11313,0.81982,0.06809,0.19202,294,301
59,41,0.11494,0.11494,0.80566,0.10401,0.23965,290,297
59,42,0.12665,0.12665,0.81738,0.14732,0.25451,310,317
59,43,0.11826,0.11826,0.80957,0.19654,0.34142,300,307
59,44,0.08309,0.08309,0.84131,0.14650,0.39863,287,294
60,0,0.11727,0.11727,0.81934,0.07677,0.17738,312,1318
60,1,0.11715,0.11715,0.83447,0.19255,0.45394,315,322
60,2,0.11390,0.11390,0.82568,0.10262,0.27144,308,315
60,3,0.09628,0.09628,0.83936,0.05406,0.22700,289,296
60,4,0.09904,0.09904,0.81982,0.07497,0.44666,319,326
60,5,0.09079,0.09079,0.82520,0.12555,0.23510,289,296
60,6,0.11426,0.11426,0.81348,0.03399,0.20663,297,304
60,7,0.10445,0.10445,0.81494,0.17245,0.30738,304,311
60,8,0.11392,0.11392,0.80420,0.06922,0.20564,285,292
60,9,0.10648,0.10648,0.81641,0.13551,0.31877,317,324
